,Review,Rate,Device,Review_length
1738,"máy dùng ổn, nhưng minh không hài lòng về chất lượng dán hai mặt ở shop, chất liệu dán mỏng, dán mặt trước bị lệch, dán mặt sau thì phần viền không khớp nên không dính được hết, chỗ quanh camera thì cắt nham nhở, viền chỗ dán dính nhiều vết keo dán, thật sự nhìn chỉ muốn bóc ra @@",3,Xiaomi Redmi Note 6 Pro 64GB (No.00502755),221
1739,"Máy mình dùng được 3 tháng và tự nhiên đến một ngày màn hình tối đen làm gì cũng ko sáng được mặc dù đã cắm sạc hoặc kết nối với lap, hiện giờ đã đem đi bảo hành ở hãng và có thể phải thay luôn cả màn hình, mặc dù màn hình còn zin ko trầy xướt 1 vết. Không rõ có ai bị lỗi này không chứ như mình đang dùng máy bình thường mà phải thay luôn cả cái màn hình dù vẫn còn nguyên không 1 vết xướt thì quá tốn kém.",1,Xiaomi Redmi Note 6 Pro 64GB (No.00502755),311
1740,"Đang sử dụng, đã đc 2 tháng, sản phẩm ok, có điều sao lâu lâu đang chơi game hay dựt phát r đơ trong 2 giây nhỉ.",4,Xiaomi Redmi Note 6 Pro 64GB (No.00502755),86
1741,Trả góp 0% có giá 5tr ko ạ,5,Xiaomi Redmi Note 6 Pro 64GB (No.00502755),19
1742,Có tặng kèm gì ko ad?,5,Xiaomi Redmi Note 6 Pro 64GB (No.00502755),16
1743,Mình h đặt mai lấy hàng được ko,4,Xiaomi Redmi Note 6 Pro 64GB (No.00502755),24
1744,Giá bên fpt cao hơn thị trường từ 500-1tr. Cũng hàng chính hãng mà chênh lệch quá,2,Xiaomi Redmi Note 6 Pro 64GB (No.00502755),65
1745,"Tôi đã mua và đang sử dụng , đây đúng là chiếc điện thoại tuyệt vời. Không những chiến tốt mọi loại game nặng và yêu cầu cấu hình cao và còn chụp ảnh, lướt web, ... tất cả đều rất tuyệt. Tôi thấy nó quá tuyệt so với số tiền bỏ ra. Quá rẻ cho một siêu phẩm",5,Xiaomi Redmi Note 6 Pro 64GB (No.00502755),197
1746,dạ cho hỏi có sp ở Nghệ An k ạ,4,Xiaomi Redmi Note 6 Pro 64GB (No.00502755),21
1747,"Máy sài ok, cam thấy tốt trong tầm giá, ảo diệu. Cấu hình khỏi bàn r, pin bọng thì mình dùng zl,fb, ytb, lqmb các kiểu thì 1 ngày khá. Nhân viên fpt shop ở đường hai bà trưng, rót tư vấn nhiệt tình. Chị Tú bên homecrit vui vẻ hòa đồng , vui tính, cảm ơn chị đã giúp e. 5 sao.",5,Xiaomi Redmi Note 6 Pro 64GB (No.00502755),213
1748,"Sản phẩm ok,có quay phim slow motion rất vui,pin hơi yếu so với note 4 mình đang xài",4,Xiaomi Redmi Note 6 Pro 64GB (No.00502755),67
1749,Chưa mua nhưng chuẩn bị,4,Xiaomi Redmi Note 6 Pro 64GB (No.00502755),19
1750,FPT có kinh doanh redmi 6pro(4gb_64gb)ko và máy có tiếng việt luôn ko,5,Xiaomi Redmi Note 6 Pro 64GB (No.00502755),57
1751,Tầm giá này thấy ok đấy,4,Xiaomi Redmi Note 6 Pro 64GB (No.00502755),18
1752,Mình đang dùng redmi 5 plus muốn đổi các sáng máy này có đc ko ad,4,Xiaomi Redmi Note 6 Pro 64GB (No.00502755),50
1753,Nen nhap them may 3g,3,Xiaomi Redmi Note 6 Pro 64GB (No.00502755),16
1754,Khi nào hàng về e mua trả góp dc không ad,5,Xiaomi Redmi Note 7 64GB (No.00558931),31
1755,Sao mi vn bảo h.nay FPT bán mà vẫn chưa có hàng là sao nhỉ .,5,Xiaomi Redmi Note 7 64GB (No.00558931),45
1756,Hóng hàng về quá,5,Xiaomi Redmi Note 7 64GB (No.00558931),13
1757,Bao giờ có hàng Xiaomi redmi note 7 mog tl som,4,Xiaomi Redmi Note 7 64GB (No.00558931),36
1758,Hóng hàng về quá,5,Xiaomi Redmi Note 7 64GB (No.00558931),13
1759,mua có quà tặng j kèm theo ko shop?,5,Xiaomi Redmi Note 7 64GB (No.00558931),27
1760,"tuyệt phẩm, hóng hàng về để xúc liền :3",5,Xiaomi Redmi Note 7 64GB (No.00558931),31
1761,Hủy hộ Mh đơn hàng 6371078 Ths shop nhiều,4,Xiaomi Redmi Note 7 64GB (No.00558931),33
1762,Hiện tại Anh chưa cần sản phẩm Redmi Note 7. Nhờ tổng đài FPT Shop hủy giùm đơn hàng với mã số: 6361516. Xin cảm ơn!,4,Xiaomi Redmi Note 7 64GB (No.00558931),91
1763,Khi nào có hàng vậy ad ơi,4,Xiaomi Redmi Note 7 64GB (No.00558931),19
1764,Mình lở mua con này hàng nhập khẩu shop có hổ trợ cài tiếng việt không,4,Xiaomi Redmi Note 7 64GB (No.00558931),55
1765,Cau hinh cao gia tot,5,Xiaomi Redmi Note 7 64GB (No.00558931),16
1766,Thiệt luôn chờ redmi note 7 hơn hai tháng rồi chưa bán chính hãnh lâu quá mua còn mi 8 se xài ngon lành hơn hhihi :v,5,Xiaomi Redmi Note 7 64GB (No.00558931),90
1767,Hì vọng có bản màu đen là tuyệt cú mèo,5,Xiaomi Redmi Note 7 64GB (No.00558931),29
1768,xiaomi note7 va note 7 pro cai nao hon xiaomi note 7 voi samsung a30 cai nao hon,5,Xiaomi Redmi Note 7 64GB (No.00558931),63
1769,Chính xác là khi nào có vậy shop... để pit ma đợi... nếu lâu quá ..mua chỗ khac,5,Xiaomi Redmi Note 7 64GB (No.00558931),62
1770,Có bán thì 5 sao,5,Xiaomi Redmi Note 7 64GB (No.00558931),12
1771,Có bán là 5 sao hết,5,Xiaomi Redmi Note 7 64GB (No.00558931),14
1772,Nếu đặt trước Fpt nên có quà khuyến mại,5,Xiaomi Redmi Note 7 64GB (No.00558931),31
1773,Hay lắm FPT,5,Xiaomi Redmi Note 7 64GB (No.00558931),9
1774,Xóa phông sao vậy ạ,5,Huawei Nova 3i (No.00481904),15
1775,Có bác nào bị vỡ mặt lưng kính (kể cả khi đeo ốp chưa)?,3,Huawei Nova 3i (No.00481904),42
1776,"Pin hơi yếu so với giá tiền,và sài còn hơi nóng máy!!!",4,Huawei Nova 3i (No.00481904),43
1777,Sử dụng đc 1 tháng chơi pubg ổn k bị lag hình chụp đẹp nhưng chụp có điều chụp hơi lâu nhưng k sao :))),5,Huawei Nova 3i (No.00481904),79
1778,Sao mình thấy để mua hàng online giảm còn 5tr7 mà mình click vào ko thấy giảm giá. Mua online có áp dụng chung giảm giá zalo pay và mã giảm giá 8/3 ko?,4,Huawei Nova 3i (No.00481904),118
1779,"Mấy khá tốt, đuối ở còn chíp những vậy là được, thiết kế đẹp camera tốt, nhận viên từ vấn rất nhiệt tình",5,Huawei Nova 3i (No.00481904),82
1780,Cho e hỏi máy có sử dụng được 2 sim 4g không ạ,5,Huawei Nova 3i (No.00481904),34
1781,Sản phẩm tốt. Ngoại trừ loa quá nhỏ,4,Huawei Nova 3i (No.00481904),28
1782,Khi xem hình ảnh thì dùng tay xoay hình ko đc phải chỉnh sửa xoay mới dc,3,Huawei Nova 3i (No.00481904),56
1783,Ok tiec voi,5,Huawei Nova 3i (No.00481904),9
1784,Nố chung là cấu hình và thiết kế là ok. Nhưng bin 3340mah mà tuột hơi nhanh,4,Huawei Nova 3i (No.00481904),59
1785,Huawei khi cắm tai nge nge nhạc rất nhỏ,3,Huawei Nova 3i (No.00481904),31
1786,Cau hinh va thiet ke ok pin ko biet co tot nhu mong doi ko.,4,Huawei Nova 3i (No.00481904),45
1787,Rất tuyệt vời nhưng làm sao có thể giảm giá thêm ít nữa để mọi người cùng sở hữu,5,Huawei Nova 3i (No.00481904),62
1788,Rất tuyệt vời nhưng làm sao có thể giảm giá thêm ít nữa để mọi người cùng sở hữu,5,Huawei Nova 3i (No.00481904),62
1789,may nhanh het pin,3,Huawei Nova 3i (No.00481904),14
1790,Cần giấy tờ j để mua đt vậy bạn,5,Huawei Nova 3i (No.00481904),23
1791,"Mới mua hồi sáng chưa trải nghiệm nhưng nhân viên tư vấn nhiệt tình,vui vẻ,lịch sự.cho 5 sao",5,Huawei Nova 3i (No.00481904),75
1792,Quá tuyệt vời,5,Huawei Nova 3i (No.00481904),11
1793,"Sản phẩm ok trong tầm giá, nv rất nhiệt tình",5,Huawei Nova 3i (No.00481904),35
1794,Cái gì cũng ok. Nhưng pin k đc ổn cho lắm,2,Huawei Nova 3i (No.00481904),31
1795,"Máy đẹp, cấu hình mạnh, chạy rất mượt, chụp ảnh đẹp.",5,Huawei Nova 3i (No.00481904),42
1796,"Mới vừa mua 3i trắng tại FPT store bên Ông Ích Đường - Đà Nẵng, nhân viên phục vụ tốt, dễ thương, hỗ trợ tận tình, có tiền chắc lại sắm hoài hehe, hi vọng thời gian sử dụng sản phẩm sẽ ổn định và ok. 5 sao này dành cho nhân viên tại cửa hàng.",5,Huawei Nova 3i (No.00481904),187
1797,"Máy ngon ,cấu hình đẹp ,dung lượng lớn giá cả hợp lí và nv rất nhiệt tình",5,Huawei Nova 3i (No.00481904),57
1798,"Mới dùng đc 1 tuần, cơ bản ko xài gì nhiều nên thấy máy mượt, đẹp, mà loa nhỏ quá. Mở hơn 50% loa, trong phòng yên tĩnh mà rất nhỏ. Ko biết đó ĐT mình hay dòng này loa nhỏ vậy",2,Huawei Nova 3i (No.00481904),134
1799,vừa mới mua được 1ngày thì lại giảm hẵn 1 triệu. làm ăn chán quá,1,Huawei Nova 3i (No.00481904),50
1800,Xài ngon k bác hùng. E đang định mua con này,5,Huawei Nova 3i (No.00481904),34
1801,Ah ơi cho e hỏi niếu mua trả góp khôngcần trả trước có được không ah,4,Huawei Nova 3i (No.00481904),53
1802,Ah ơi cho e hỏi niếu mua trả góp khôngcần trả trước có được không ah,4,Huawei Nova 3i (No.00481904),53
1803,Shop cho hỏi là bh sẽ có màu đỏ vậy?,5,Huawei Nova 3i (No.00481904),34
1804,"Tôi mua máy ở fpt shop hôm 18/10 ở điện nam-điện ngọc, quảng nam. Khi mua nv ở đây đưa máy đã bóc ra cho tôi. Tôi có hỏi thì nv nói bóc để lên kệ thôi. Oke nhưng khi về nhà tôi check imei thì thấy máy đã kích hoạt bảo hành 25/9, tức là gần 1 tháng. Đã vậy lại còn ko có miếng dán theo máy( về nhà check lại web mới biết) . Nv tư vấn cho tôi là dán thêm 2 mặt điện thoại hết 100k, nói thật dán xấu kinh khủng tôi phải gỡ bỏ. Làm ăn kiểu vậy thì khách hàng sẽ cạch mặt các cậu à. Fptshop tai tiếng đã nhiều nay mới tự kiểm chứng. Đúng thật",1,Huawei Nova 3i (No.00481904),412
1805,Máy tuột pin nhanh 1 cách khủng khiếp ...😧,3,Huawei Nova 3i (No.00481904),34
1806,Cho mình hỏi . Mình muốn mua trả góp . Trả trước 40% thì mổi tháng phải đóng bao nhiêu trong gói 4 tháng và 6 tháng ạ ?,5,Huawei Nova 3i (No.00481904),91
1807,"Máy ổn, pin tốt. Rất đáng mua",5,Huawei Nova 3i (No.00481904),23
1808,"Mọi thứ dùng rất ok, những pin nhanh hết Sài liên tục 2giờ là sạch pin 😩😩😩",2,Huawei Nova 3i (No.00481904),58
1809,cho hỏi PMH 300K có được trừ vào giá dt k?,5,Huawei Nova 3i (No.00481904),32
1810,cho hỏi PMH 300K có được trừ vào giá dt k?,5,Huawei Nova 3i (No.00481904),32
1811,"Chờ em hỏi., máy em mua hồi tuần trước mà sau bây h ko còn 4g nx v,mặc dù bữa mua được km cái siêu sim",3,Huawei Nova 3i (No.00481904),77
1812,Đt này mua vê có cần sạc 8 tiếng nữa ko ạ,5,Huawei Nova 3i (No.00481904),30
1813,"Thiết kế đẹp, máy chạy mượt, Nói chung là hài lòng trong tầm giá. Chỉ không thích camera chụp ảnh nhìn hình hơi ảo, như dùng camera 360, thích hợp các bạn thích tự sướng.",4,Huawei Nova 3i (No.00481904),136
1814,"không hài lòng,bảo hành quá kém",1,Huawei Nova 3i (No.00481904),26
1815,७ह षह ७ष र६५५५५५५५५५५५५य९हच५९.ग९च..त,4,Huawei Nova 3i (No.00481904),33
1816,Niêu hiên tại đăt hàng từ sg có giảm giá hay km gi k ak,1,Huawei Nova 3i (No.00481904),41
1817,em định mua máy 3i các bác dùng rồi cho e xin ý kiến với ạ. dùng có ok không ạ. va vs giá tiền mua 3i hay mua con nào khác tốt hơn ạ,5,Huawei Nova 3i (No.00481904),98
1818,"Ko bao jo mua huawai. Hôm 28/8 lên trung tâm bảo hành sửa cái chân sac y5II cun. Chỉ báo mỗi sửa chân sạc thôi nhé. Bọn nó gọi về báo là chân sạc hỏng lỗi bo mạch nào là nước vào ô xi hóa thay khung viền +camera giá là 2.170k cái mả mẹ chúng nó mình mua 2 năm rồi cũng chỉ có 2190 thôi, mình hỏi có bị nhầm ko bọn nó báo là linh kiện nhập đắt mk bảo là đắt hơn cả máy mới thời điểm này. Trong khi đó hôm qua mk ra phố vọng thay có 200k thôi",1,Huawei Nova 3i (No.00481904),336
1819,Máy có chơi mượt PUBG k ad nhỷ. Chơi mượt nhé k phải chơi đc đâu ạ.,4,Huawei Nova 3i (No.00481904),51
1820,Em muốn mua trả góp trả trước 0đồng dc ko,4,Huawei Nova 3i (No.00481904),32
1821,"Tân châu, Tây Ninh còn hàng không shop?",3,Huawei Nova 3i (No.00481904),32
1822,01664563636,4,Huawei Nova 3i (No.00481904),11
1823,Cần thơ còn hàng ko vậy,3,Huawei Nova 3i (No.00481904),22
1824,Nhanh chơi game mượt tuyệt vời,5,Huawei Nova 3i (No.00481904),25
1825,"Rất đẹp,tốt ,còn giá hơi cao ,giá 6 tr là vừa,hãy quan tâm đên người thu nhập thấp.cam ơn",5,Huawei Nova 3i (No.00481904),83
1826,Đèn thông báo nó nằm chổ loa thoại luôn hả ad,4,Huawei Nova 3i (No.00481904),35
1827,Nhân viên rất tận tình,5,Huawei Nova 3i (No.00481904),18
1828,mọi thứ ok. Nhưng chơi Liên quân bật max setting chơi lag thôi rồi... chơi game thì không nên mua,2,Huawei Nova 3i (No.00481904),78
1829,Good . Điện thoại có vẻ coa rất nhiều tính năng y như iphone X mà giá mềm đc,5,Huawei Nova 3i (No.00481904),58
1830,Giá mềm cấu hình cao. Chơi PUBG và liên quân thì khỏi nói. Tuyệt vời,5,Huawei Nova 3i (No.00481904),54
1831,Pin 3340 mà kg dùng đc ngày. Chắc màn hình lớn với độ phân giải cao. Nhưng tầm giá vậy cũng đc rồi. Ưu điểm máy đẹp sang trọng....,4,Huawei Nova 3i (No.00481904),102
1832,Trả góp qua thẻ aribank ĐK ko shop,5,Huawei Nova 3i (No.00481904),27
1833,Quá tuyệt vời,5,Huawei Nova 3i (No.00481904),11
1834,Quá tuyệt vời,5,Huawei Nova 3i (No.00481904),11
1835,Thiết kế mặt kính sang trọng trong tầm giá,5,Huawei Nova 3i (No.00481904),34
1836,"máy có thiết kế đẹp, cấu hình quá tốt trong tầm giá và quan trọng nhất là cameraa siêu đẹp với công nghệ AI. Đây đúng là điện thoại trong mơ.",5,Huawei Nova 3i (No.00481904),111
1837,Nova 3i mua rất đáng tiền,5,Huawei Nova 3i (No.00481904),20
1838,Với cấu hình cao nhu vậy thì giá đó quá tuyệt vời... Chơi game k bị lắc rất đã,5,Huawei Nova 3i (No.00481904),60
1839,"Máy chạy mượt, thiết kế ok, mấy cái game liên minh chơi cả ngày mà không nóng máy, camera quá ok, sống ảo là ok luôn",5,Huawei Nova 3i (No.00481904),91
1840,Một siêu phẩm bậc nhất phân khúc tầm trung.,5,Huawei Nova 3i (No.00481904),35
1841,"Đẹp, sang trọng, chơi game tốt, sử dụng lâu dài tiết kiệm pin, bộ nhớ trong 128G khỏi bàn...giá quá rẽ.",5,Huawei Nova 3i (No.00481904),83
1842,Sản phẩm khá tốt với cấu hình tẹt vời.,5,Huawei Nova 3i (No.00481904),30
1843,Quá tuyệt vời ... 😍😍 chuẩn bị rước 1 em về thôi,5,Huawei Nova 3i (No.00481904),36
1844,Sản phẩm thiết kế đẹp.camera chụp hình tha hồ sống ảo.và bộ nhớ lên tới 128 thì thõa sức tải ứng dụng k lo đầy bộ nhớ,5,Huawei Nova 3i (No.00481904),91
1845,Cho e hỏi sim 2 của may nằm ở đâu ạ. E xem máy trên trang phần khuyến mãi được miếng gian cường lực nay đi mua máy ko có mà còn phải bỏ tiền da gian màn hình nữa là sao a,1,Huawei Nova 3i (No.00481904),128
1846,"Quá tuyệt vời với tầm giá, 128gb tha hồ lưu trữ",5,Huawei Nova 3i (No.00481904),37
1847,bin bao trâu.chơi ván liên quân mất 2 bin,5,Huawei Nova 3i (No.00481904),33
1848,"Máy sài bao ngon, game mượt máy đẹp, camera thì khỏi nói 4 camera trong phân khúc giá hỗ trợ AI, màn hình lớn, 2 mặt kính, nói chung méo có cái quần què gì để chê con nova 3i với mức giá này. Ăn đứt mấy hãng khác",5,Huawei Nova 3i (No.00481904),164
1849,Cấu hình và giá quá tốt cho phân khúc tầm trung,5,Huawei Nova 3i (No.00481904),37
1850,Tuyệt vời trong tầm phân khúc giá,5,Huawei Nova 3i (No.00481904),27
1851,Sản phẩm chất. Xài mái thoải bộ nhớ. Cam đẹp tuyệt vời 😘,5,Huawei Nova 3i (No.00481904),44
1852,"Sản phẩm quá đẹp, chơi game mượt mà, chụp hình rất đẹp",5,Huawei Nova 3i (No.00481904),43
1853,Máy đẹp quá . camera chụp rất đẹp cấu hình khủng 128GB mình sài pin cũg rất ưng ý. Nhân viên lại phục vụ rất nhiệt tình Nói chung tầm khúc giá này là tuyệt vời,5,Huawei Nova 3i (No.00481904),124
1854,Trên cả sự mong đợi. 128GB - 4camera hỗ trợ AI Quá tuyệt HUAWEI ơi,5,Huawei Nova 3i (No.00481904),52
1855,Huawei Nova 3i là chiếc smartphone vượt cả sự kì vọng cùng với mức giá tuyệt vời. Cám ơn Huawei và Fpt Shop đã mang dòng sản phẩm chất lượng đến với người tiêu dùng chúng tôi.,5,Huawei Nova 3i (No.00481904),139
1856,"Mặt lưng bằng kính rất đẹp, Rom 128GB sài vô tư, 4 camera AI chụp hình rất tuyệt.",5,Huawei Nova 3i (No.00481904),64
1857,Camera AI xuất xắc,5,Huawei Nova 3i (No.00481904),15
1858,Đã mua rồi. Màu tím iris quá đẹp. Bộ nhớ trong quá dư luôn,5,Huawei Nova 3i (No.00481904),45
1859,Quá tuyệt vời...,5,Huawei Nova 3i (No.00481904),14
1860,"Quá ngon trong tầm giá, dùng rất mượt",5,Huawei Nova 3i (No.00481904),30
1861,Rất đẹp luôn!!!! Thật quá hài lòng với em này 😍😍,5,Huawei Nova 3i (No.00481904),38
1862,Cam ai rất đẹp,5,Huawei Nova 3i (No.00481904),11
1863,"Rất đẹp, 128GB, 4 máy ảnh, rất tốt",5,Huawei Nova 3i (No.00481904),27
1864,Đẹp như trong mơ ko kem gi iphon X.Co thê coi đây la một đột phá va la một đôi thu đang gơm vơi cac thương hiệu khác,5,Huawei Nova 3i (No.00481904),89
1865,Còn màu tím hk ạ,5,Huawei Nova 3i (No.00481904),12
1866,"Mới lấy hồi sáng thấy ok, chạy mượt, nghe nhạc tạm được.",3,Huawei Nova 3i (No.00481904),45
1867,Trời ơi mua zenfone 5 rồi nhìn cái muốn mua cái nữa,4,Huawei Nova 3i (No.00481904),40
1868,Hôm nay 4-8 rồi mà FPT Bảo Lộc báo là chưa có hàng??? Làm ăn thế đấy,1,Huawei Nova 3i (No.00481904),52
1869,"Vừa lấy em nó về từ shop, nhìn chung khá hài lòng về em nó, tầm 7m thì ko kiếm ra con nào thiết kế đẹp như em nó. Hiệu năng thì cũng được ở mức giá này, có điều loa chỉ ở mức vừa đủ nghe. Không có USB-C cũng ko phải bất lợi vì sạc theo máy cũng nhanh nhưng Quick Charge rồi. Tóm lại phone này họp với nữ nhiều hơn nam, nên các bạn nam thì mua con khác hay hơn.",4,Huawei Nova 3i (No.00481904),276
1870,Máy giá tầm trung thế này mà cấu hình quá êm. Chỉ tiếc ko có sạc nhanh với usb-c thôi. Uổng thật,5,Huawei Nova 3i (No.00481904),91
1871,adasdasdasdsad,2,Huawei Nova 3i (No.00481904),14
1872,"Em này giá mềm hơn Zen 5. Liệu Nova 3i và Zen 5, con nào ngon hơn?",3,Huawei Nova 3i (No.00481904),50
1873,"Màu sắc đột phá, máy mượt, chụp hình suất sắc",5,Huawei Mate 20 Pro (No.00513024),36
1874,"Sản phẩm huawei tuyệt vời, giá hợp lý",5,Huawei Mate 20 Pro (No.00513024),30
1875,Mình mua con 20pro này cũng gần tháng định bán lại thì giá sao shop. Mua bên fpt lùn nha,5,Huawei Mate 20 Pro (No.00513024),69
1876,"công nghệ quá đỉnh, tầm giá ok chỉ có điều mua xong sẽ mất giá!",5,Huawei Mate 20 Pro (No.00513024),49
1877,Quay video chống rung rất tốt,5,Huawei Mate 20 Pro (No.00513024),24
