,Review,Rate,Device,Review_length
1239,"Mình mới mua máy, mới đầu vào trận liên quân thì ko biết sao bị đứng, thoát ra vào lại thì chơi khá mượt, chơi 2 trận máy vẫn mát rượi, kết nối wifi mạnh, tốc độ xử lý nhanh, camera thì không đẹp là đúng rồi vì có 13MP à, cảm ứng nhạy, mặc dù tay mình mồ hôi rất nhiều, nói chung là hài lòng trong tầm giá",5,Xiaomi Redmi Note 5 32GB (No.00451494),236
1240,cái này bên chi tiết ghi sao ko có ghi âm z ad,4,Xiaomi Redmi Note 5 32GB (No.00451494),34
1241,Pin ko như mong đợi còn lại ok,4,Xiaomi Redmi Note 5 32GB (No.00451494),23
1242,hàng đẹp tốt...nhân viên vui tính vãi chưởng nha haha,5,Xiaomi Redmi Note 5 32GB (No.00451494),44
1243,"Máy sử dụng tốt, nhân viên nhiệt tình và năng động.",5,Xiaomi Redmi Note 5 32GB (No.00451494),41
1244,"Đã mua tại FPT Shop Sóc Trăng 1 tuần trước. Nhân viên tư vấn nhiệt tình ,máy xài rất êm ,chơi game mượt camera tạm ổn ko quá đặc sắc. Nchung là ổn",5,Xiaomi Redmi Note 5 32GB (No.00451494),114
1245,mau giam giá di ad,1,Xiaomi Redmi Note 5 32GB (No.00451494),14
1246,Cửa hàng fpt shop kim bài Thanh oai thái độ oke ! Máy dùng tuyệt số vs giá thành tổng đài CSKH tuyệt,5,Xiaomi Redmi Note 5 32GB (No.00451494),78
1247,chính hãng k ạ,5,Xiaomi Redmi Note 5 32GB (No.00451494),11
1248,"Sản phẩm đẹp, mượt, nhưng lâu lâu thì bị lỗi mạng khoảng 10s, nhân viên tư vấn nhiệt tình. Đã mua sản phẩm này tại FPT Shop Sa Đéc",5,Xiaomi Redmi Note 5 32GB (No.00451494),102
1249,Thiết bị đẹp nhưng có điều mình dán mặt lưng cái người dán đã làm trầy phần cảm biến của mình điều đo làm mình rất bực bội,3,Xiaomi Redmi Note 5 32GB (No.00451494),95
1250,"Nói thật. Góp ý thật lòng với fptshop rằng, chi nhánh fptshop trên đường huỳnh văn lũy, phường phú lợi, thủ dầu một, bình dương vào tối ngày 13/12/2018 vừa rồi tôi có ghé shop, khi vô thì chỉ thấy mỗi 01 cô kế toán, 01 cô quản lý và 02 nhân viên, 02 nhân viên thì bận tiếp khách nên ko tiếp tôi được, tôi có yêu cầu lấy cho tôi xem sản phẩm với 01 a nhân viên (đang tiếp khách bàn kế bên) và nhận đc sự thờ ơ từ a nhân viên đó, trong khi cô quản lý thừa thấy tôi ngồi một mình chờ đc xem máy mà cả hơn 30p ko thấy ai đến tiếp tôi và vẫn ngồi thờ ơ như thế, cực kỳ bất mãn bỏ về luôn! Nhủ lòng ko bao giờ ghé lại fptshop! Xem lại cách quản lý của chi nhánh đó, làm việc theo kiểu ko cần khách như thế thì cạn lời rồi, thua cả viễn thông a, nguyễn kim và thế giới di động thì thừa chuyên nghiệp. Một cách phục vụ quá thiếu chuyên nghiệp",1,Xiaomi Redmi Note 5 32GB (No.00451494),645
1251,Máy em sau khi cập nhật lên bảng cập nhật mới qua hôm sau bị lỗi dữ liệu di động. Mạng yếu ko load đc. Wifi bt,3,Xiaomi Redmi Note 5 32GB (No.00451494),84
1252,Máy đang chơi liên quân hoặc pubg có tn từ message thì bị đứng máy. Sau khi chơi game xong ra lướt fb bị đứng máy. Sản phẩm rất tốt nhưng bị lỗi đó hơi bị khó chịu 😖😖😖,4,Xiaomi Redmi Note 5 32GB (No.00451494),129
1253,Khi mình mua đc tặng kính cường lực.nhưng cửa hàng báo hết sẽ gọi đến dán khi hàng về và bây giờ đã gần 3 tháng.cảm thấy ko hài lòng.,3,Xiaomi Redmi Note 5 32GB (No.00451494),104
1254,"Sau gần 3 tháng mua máy này, thi máy hay bị ngắt kết nối wifi khi đang chơi game online, mặc dù đã ngồi kế bên wifi nhưng vẫn bị mất kết nối, lần nào cũng như nhau, hối hận cực kì khi mua dùng sản phẩm này",1,Xiaomi Redmi Note 5 32GB (No.00451494),158
1255,Ko lưu số điện thoại vào sim được,2,Xiaomi Redmi Note 5 32GB (No.00451494),26
1256,Ko lưu số điện thoại vào sim được,2,Xiaomi Redmi Note 5 32GB (No.00451494),26
1257,Máy xài cx OK nhân viên nhiệt tình,5,Xiaomi Redmi Note 5 32GB (No.00451494),27
1258,đang dùng thấy rất Ok,5,Xiaomi Redmi Note 5 32GB (No.00451494),17
1259,Thấy bảo trả trước 0d thì phải làm sao để mua được shop,4,Xiaomi Redmi Note 5 32GB (No.00451494),43
1260,"Chất lượng sản phẩm tuyệt vời. Nếu bác nào có nhu cầu chơi liên quân,pubg mobile.... Thì máy này chơi khá mượt",5,Xiaomi Redmi Note 5 32GB (No.00451494),89
1261,Shop tại thị trấn thắng hiệp hòa bắc giang co k.,5,Xiaomi Redmi Note 5 32GB (No.00451494),38
1262,Note 5 của em mua đc hôm nay Về test liên quân sao màu bị ám đen v màu sắc trong game không được đẹp,3,Xiaomi Redmi Note 5 32GB (No.00451494),76
1263,"máy mua ở FPT đã 4 tháng, nhìn chung mọi thứ đều ổn, mượt mà, pin trâu, chơi được mọi game. Nhân viên FPT ở 43 Trần Phú Hà Tĩnh nhiệt tình, lịch sự. mọi người hãy đến, trải nghiệm và ủng hộ Shop nhé !",5,Xiaomi Redmi Note 5 32GB (No.00451494),155
1264,xuống thế giới di động làm thủ tục trả gớp dc ko ad,5,Xiaomi Redmi Note 5 32GB (No.00451494),39
1265,O thach ban co shop nao ko,4,Xiaomi Redmi Note 5 32GB (No.00451494),20
1266,cho e hoi ben shop con dong may nay k a,4,Xiaomi Redmi Note 5 32GB (No.00451494),29
1267,Giá cao hơn thị trường 1 tr,4,Xiaomi Redmi Note 5 32GB (No.00451494),21
1268,Tui là fan của xiaomi nên tui sẽ mua dòng máy này,5,Xiaomi Redmi Note 5 32GB (No.00451494),38
1269,"Nói chung là với tầm tiền như vậy , thì máy này là ngon bổ rẻ hơn so với samsung rồi . Pin 1 ngày thoải mái , chíp , hệ diều hành ngon . Tôi dùng 4 tháng rồi chue có lỗi nào nghiêm trọng kả",4,Xiaomi Redmi Note 5 32GB (No.00451494),143
1270,Xiaomi note 5 này có hỗ trợ trả góp 0đ ko ạ,5,Xiaomi Redmi Note 5 32GB (No.00451494),32
1271,"Dùng ổn, pin ok, đã sài 1 tháng nhưng chưa có dấu hiệu gì cả, máy cầm chắc tay, gia công tốt. Trước mình định mua redmi S2 nhưng ra cầm con này thì ko rời nữa giá hơn 1tr nên máy nhìn khác 1 trời 1 vực luôn",4,Xiaomi Redmi Note 5 32GB (No.00451494),158
1272,"Màn hình đẹp , pin trâu , chơi game hay coi youtube cũng không tốn pin lắm , người nào sử dụng nhiều thì dễ dàng hết 1 ngày , sạc 50% đầu nhanh , đã nâng lên miui 10 và rất mượt ,camera chụp rõ nhưng màu sắc vẫn chưa ưng ý lắm, có slow-motion , quay video ổn định , ít rung lắc, chụp nhanh rõ khi đủ ánh sáng . Đã rơi 2 lần nhưng chưa bị hỏng gì.",5,Xiaomi Redmi Note 5 32GB (No.00451494),265
1273,"Dùng được 1tháng, máy chơi liên quân bị đơ cảm ứng , chơi rất ức chế.",3,Xiaomi Redmi Note 5 32GB (No.00451494),54
1274,Những bạn nào chưa mua dùng thì ko nên phán bừa ảnh hưởng đến tâm lý người muốn mua nhá!với mức giá như này ko có 1 máy thứ 2 có chất lượng như thế này đâu rẻ mà chất về!,5,Xiaomi Redmi Note 5 32GB (No.00451494),130
1275,"Sao lại xóa bình luận của tôi, máy ở đây bán đắt thật chứ còn gì nữa. Hạ tiếp 100k nữa đi thì tôi mua luôn",1,Xiaomi Redmi Note 5 32GB (No.00451494),81
1276,Wtf mấy thím ở dưới đi so giá máy xách tay với máy phân phối chính hãng???,5,Xiaomi Redmi Note 5 32GB (No.00451494),58
1277,"Mới trải nghiệm, hài lòng",4,Xiaomi Redmi Note 5 32GB (No.00451494),21
1278,Đồ dỏm nên xuống giá hả mới đây đã hạ rẻ rề xuống mà lúc ngày mưa khô cho đố ai thèm gian dối gì bây có túi m làm khó ng ta để chúng ghét chúng rủa thôi còi lại lương tâm làm ăn đi mua hàng mới lỗi kêu thẩm định thẩm đét ko đc đổi bị mất gần cả triệu nhảm tưởng sao đéo ai mua nên hạ cho ngày mưa cái đt cũ còn mắc hơn cái mới nữa là sao lũ bố láo ăn tiền bố m đi r chết xe cán hết đi dù ko nhiều thì tao k giàu nhưng cái lũ vô phúc vô hậu bây ko chửi ko đc ngon thì để comment tao ko xoá nhé đồ sài như cứt fhd+ xấu hơn cả con AMOLED samsung của bố mày mà làm khó làm sáng đụ má bây quân lừa đảo tao k cần đổi trả cái chi luôn trừ phi bây ói lại số tiền cực khổ của tao mưa đồ mắc còn tiền mất tật mang cái lũ khốn lừa đảo chó chết,1,Xiaomi Redmi Note 5 32GB (No.00451494),548
1279,Đây là not 5 chứ có phải not 5 pro đâu.có phải ko mọi người,4,Xiaomi Redmi Note 5 32GB (No.00451494),45
1280,Xiaomi redmi note5 chơi game có mượt ko ạ,5,Xiaomi Redmi Note 5 32GB (No.00451494),33
1281,Cái gì cũng ok. Nhưng mà dễ bễ màn hình.,4,Xiaomi Redmi Note 5 32GB (No.00451494),31
1282,4tr299 là mua onl hay mua trực tiếp vậy ad,5,Xiaomi Redmi Note 5 32GB (No.00451494),33
1283,Pin tuột nhanh hơn note4.,3,Xiaomi Redmi Note 5 32GB (No.00451494),21
1284,Chơi game rất ngon và mượt nhưng mình vào Facebook lướt 1 xíu là bị lag,4,Xiaomi Redmi Note 5 32GB (No.00451494),56
1285,Hài lòng với tầm giá!,5,Xiaomi Redmi Note 5 32GB (No.00451494),17
1286,Hài lòng với tầm giá!,5,Xiaomi Redmi Note 5 32GB (No.00451494),17
1287,"Máy xài rất tốt . Mình xài hơn tuần rồi cảm thấy rất hài lòng trong tầm giá này Pin trâu mình chỉ xem phim, Facebook, YouTube dùng 1 ngày dư sức Pin 4000 nhưng xạc rất nhanh 2h30p là đầy",5,Xiaomi Redmi Note 5 32GB (No.00451494),146
1288,FPT giao hàng rất nhanh. Máy dùng rất ổn pin trâu chơi game khoảng được 5h. Camera chụp ko được đẹp cho lắm cũng tạm được. Chip sndg 636 chiến mọi game rất ok. Chỉ tiếc chất lượng vỏ mặt sau quá kém rơi ở độ cao ko tới 1m cũng xước nhiều. Mặt trước kính chống xước thì lại vô cùng tốt,5,Xiaomi Redmi Note 5 32GB (No.00451494),222
1289,Cho hỏi note 5 chạy snap 625 vs note 5 pro chạy 636 sao ở đây note 5 chạy 636 luôn nhỉ,4,Xiaomi Redmi Note 5 32GB (No.00451494),65
1290,Sản phẩm tốt giá quá rẻ dùng được 2 tuần rồi ^^,5,Xiaomi Redmi Note 5 32GB (No.00451494),36
1291,"Mình mới mua hôm 12/09 giá 4300.000đmàu Gol , phải nói là cấu hình số 1 trong tầm giá các bạn nhé! không biết về sau này ra sao ? chứ bây h mới mua được mấy ngày mình thấy tất cả đều OK .Nhân viên của FPT SOHP thì lịch sự , nhiệt tình .",5,Xiaomi Redmi Note 5 32GB (No.00451494),215
1292,Chủ nhật cuối tuần là được giảm hả shop,5,Xiaomi Redmi Note 5 32GB (No.00451494),31
1293,"Điện thoại màu đẹp , pin tốt , nhân viên nhiệt tình , vào liên quân chs max setting cũng ok ( giao tranh hk lag j hết nhé). Lần đầu mua ở fpt cảm thấy tuyệt zời lun không như ở tgdd cứ lao lao oppo nè oppo nè. Rất đáng trong tầm giá , chụp hình xóa phông ok lun",5,Xiaomi Redmi Note 5 32GB (No.00451494),200
1294,Mình mua mấy ĐK 1tuan.cam giác máy chơi lq OK.bupg tam dk vì chơi có khi lag nhe 1chut.con ze phần pin thì mình cảm thấy nó hok như mong dợi.1dem mình tắt hết ứng dụng và tắt wifi ma nó tuột tới 8%.do là suy nghĩ của mình!!!!!!!!!,4,Xiaomi Redmi Note 5 32GB (No.00451494),182
1295,Cho em hỏi chi nhánh móng cái còn màu đen ko ad,5,Xiaomi Redmi Note 5 32GB (No.00451494),36
1296,"Dùng thì khá ok thôi, mỗi tội máy đôi khi hơi giật, chơi liên quân chỉ ngồi cách wifi khoảng 3m mà máy bắt sóng có khi không được, giật và lag, 2 camera chụp ảnh đẹp, cầm vừa tay, nói chung cũng không tới nỗi nào !",3,Xiaomi Redmi Note 5 32GB (No.00451494),167
1297,"Máy đẹp, chạy game ok , mỗi tội nhân viên dán điện thoại như dán cho có , mất 90k không bao nhiêu nhưg nhìn quá mất thẩm mỹ, so với tgdđ thì giá tốt hơn, khuyên các bạn ra dán ở ngoài đỡ tốn mà lại đẹp",5,Xiaomi Redmi Note 5 32GB (No.00451494),154
1298,"Mỗi mua gần tháng,máy xài rất oke,bin trâucam ứng nhạy máy ảnh khá,rất hài lòng với chiếc điện thoại này,mà giá tiền thì rất phù hợp,lúc mua cổ khuyến mãi giá chủ có 4t2",5,Xiaomi Redmi Note 5 32GB (No.00451494),136
1299,"Mua gần tháng rồi, cảm ứng khá tốt, tác vụ nhanh ko lag giật, ko chơi game xài tầm 2 ngày hết pin. Nên mua bạn nào thích xài 2 sim nên mua bản 4 GB ram 64 GB bộ nhớ trong",5,Xiaomi Redmi Note 5 32GB (No.00451494),129
1300,máy mua đk 3 tháng dùng rát là ok,5,Xiaomi Redmi Note 5 32GB (No.00451494),25
1301,"Mới mua hôm qua sài thấy rất ok,tầm giá này mua con này là quá ngon rồi",5,Xiaomi Redmi Note 5 32GB (No.00451494),55
1302,"Đang dùng 2 tuần rồi, nói chung qua ok trong tầm giá. Pin ok. Cam hơi yếu nhung mình ko phải tín đồ chụp ảnh nên như thế là đc. Với chip snap 636 là điểm cực cộng trong tầm giá rồi",5,Xiaomi Redmi Note 5 32GB (No.00451494),139
1303,Xài đc gần 1 tháng thấy thích thiết kế và cấu hình mượt mà. Duy hơi thất vọng vì camera ko đẹp như hãng quảng cáo,5,Xiaomi Redmi Note 5 32GB (No.00451494),88
1304,"Mới mua 1 chiếc. Máy đẹp, cầm vừa tay, cho trải nghiệm mượt mà, nhanh nhạy. Nói chung sản phẩm ok. Cám ơn bạn H Trâm Fptshop chợ gạo, tiền giang, xinh đẹp, vui vẻ tư vấn nhiệt tình.",5,Xiaomi Redmi Note 5 32GB (No.00451494),143
1305,Ko thấy có AI nhỉ😵😵😵😵😵,3,Xiaomi Redmi Note 5 32GB (No.00451494),18
1306,Mua hàng online là lấy máy tại shop hay ship về tận nhà v,5,Xiaomi Redmi Note 5 32GB (No.00451494),44
1307,Khong co loại 4G RAM ak sop,5,Xiaomi Redmi Note 5 32GB (No.00451494),21
1308,Mua khoảng 1 tháng xài khá ngon,5,Xiaomi Redmi Note 5 32GB (No.00451494),25
1309,máy dùng dk tất ca đều ổn nhưng giò mua đt mới lại ko có tai nghe,4,Xiaomi Redmi Note 5 32GB (No.00451494),49
1310,"Sản phẩm mình mua ngày 28/8. Trong gần 1 tuần mình thấy máy này tốt, giá hợp lí. Tốc độ nhanh, camera sau trước thì tuyệt khỏi phải bàn, màn hình rộng và to, độ sáng thì ổn, pin thì mình chỉ lướt web, fb, ig, thì tuột khá chậm, so với vậy thì pin mình sài khoảng 2 NGÀY. Thiết kế kim loại nên máy mát. Có lúc ấm ấm không đáng kể. Đặc biệt ai mua sp này nên cân nhắc. Khi sạc sẽ tăng nhiệt độ hơi nóng. Chắc tại công nghệ sạc chưa update, sạc chỉ khoảng 2h, pin lên nhanh. Loa to âm thì hơi tối. Đc cái nghe rõ. Tóm váy lại là sp tuyệt vời. Với cả lại nhân viên tận tình.",5,Xiaomi Redmi Note 5 32GB (No.00451494),442
1311,OK vừa tậu em này rất ngon chiến lq max mượt,5,Xiaomi Redmi Note 5 32GB (No.00451494),34
1312,Của hàng còn hàng khong shop,5,Xiaomi Redmi Note 5 32GB (No.00451494),23
1313,O chau doc an giang còn hàng k vay ad?,4,Xiaomi Redmi Note 5 32GB (No.00451494),29
1314,"Em mới mua xiaomi redmi note 5 ở cửa hàng xong, anh nhân viên rất nhiệt tình, máy rất mượt mà, nhạy, sạc nhanh nhưng dùng lại lâu hết pin. Cảm ơn Shop!",5,Xiaomi Redmi Note 5 32GB (No.00451494),119
1315,Áp dụng luôn cái Phiếu Mua Hàng là máy còn 4.299k hả Shop ơi?,4,Xiaomi Redmi Note 5 32GB (No.00451494),48
1316,Sự kiện giảm giá khi nào mới hết ạ,5,Xiaomi Redmi Note 5 32GB (No.00451494),26
1317,"O huyen ba tri tinh ben tre co cua hang cua fbt chua shop oi? O thanh pho ben tre co 3 cua hang O ba tri chua co cai nao,nha xa qua minh ko di dc??",5,Xiaomi Redmi Note 5 32GB (No.00451494),111
1318,Mua hàng trực tiếp có được trừ thẳng pmh k,5,Xiaomi Redmi Note 5 32GB (No.00451494),33
1319,"Sau hơn 2 tháng sử dụng mình có cảm nhận cá nhân về máy như sau: giá cả phù hợp (có tặng thêm phiếu mua hàng), cấu hình tốt, pin dùng gần 1 ngày (chỉ lướt web, chơi game nhẹ), camera trước - sau đều ổn trong điều kiện đủ sáng. Nhược điểm là màn hình hiển thị hơi nhạt (màu đỏ hơi đậm, màu xanh lá cây hơi nhạt), gọi video thì camera truớc rất tệ (bị mờ và nhìn người thiếu sức sống), nếu khắc phục được nhược điểm này thì tuyệt vời.",4,Xiaomi Redmi Note 5 32GB (No.00451494),338
1320,Ad Cho e Hỏi Muốn Mua Điện Thoại Chơi Game Tầm Giá 4>5 triệu thì nên chọn máy nào ạ,4,Xiaomi Redmi Note 5 32GB (No.00451494),64
1321,cho mình hỏi ở bà rịa còn hàng k ạ,4,Xiaomi Redmi Note 5 32GB (No.00451494),25
1322,Chính hang hay nhập vậy shop,3,Xiaomi Redmi Note 5 32GB (No.00451494),23
1323,Chính hang hay nhập vậy shop,3,Xiaomi Redmi Note 5 32GB (No.00451494),23
1324,"Dùng ok.mua khoang 1 thang mọi thư deu hai long pin trâu,k thấy loạn cảm ứng khi chơi game nhu mọi ng nói.choi lien quan muot.1 van mat khoảng 4%",5,Xiaomi Redmi Note 5 32GB (No.00451494),116
1325,Máy này sang Hàn Quốc có dùng được không ạ,4,Xiaomi Redmi Note 5 32GB (No.00451494),33
1326,Hàng còn ở An Minh k ạ,3,Xiaomi Redmi Note 5 32GB (No.00451494),16
1327,Cho hàng ở An Minh còn k ạ mình càn màu đen,3,Xiaomi Redmi Note 5 32GB (No.00451494),32
1328,Dùng tạm ổn. Chụp ảnh khi chuyển qua các chế độ chậm và lag. Mới mua về k sao dùng 1 tháng bắt đầu lag,3,Xiaomi Redmi Note 5 32GB (No.00451494),78
1329,Quá đủ với 1 mức giá tầm chung,4,Xiaomi Redmi Note 5 32GB (No.00451494),23
1330,Cho hoi xiaomi co qua ko vay,4,Xiaomi Redmi Note 5 32GB (No.00451494),22
1331,Xiaomi note 5 co tang qua ko vay,4,Xiaomi Redmi Note 5 32GB (No.00451494),25
